PLL_OUTPUT MHz, HSE, PLLM, PLLN, PLLP, DMA_BEATS, actual color clock MHz, error
236.00, 16000000, 2, 59, 2, 17, 3.470588, -0.030439
236.00, 16000000, 4, 118, 2, 17, 3.470588, -0.030439
236.00, 16000000, 6, 177, 2, 17, 3.470588, -0.030439
236.00, 16000000, 8, 236, 2, 17, 3.470588, -0.030439
236.00, 16000000, 10, 295, 2, 17, 3.470588, -0.030439
236.00, 16000000, 12, 354, 2, 17, 3.470588, -0.030439
194.35, 16000000, 17, 413, 2, 14, 3.470588, -0.030439
236.00, 16000000, 14, 413, 2, 17, 3.470588, -0.030439
166.59, 16000000, 17, 354, 2, 12, 3.470588, -0.030439
152.73, 16000000, 11, 210, 2, 11, 3.471074, -0.030303
152.73, 16000000, 22, 420, 2, 11, 3.471074, -0.030303
222.15, 16000000, 13, 361, 2, 16, 3.471154, -0.030281
180.50, 16000000, 16, 361, 2, 13, 3.471154, -0.030281
194.40, 16000000, 10, 243, 2, 14, 3.471429, -0.030204
152.76, 16000000, 21, 401, 2, 11, 3.471861, -0.030083
166.67, 16000000, 6, 125, 2, 12, 3.472222, -0.029982
222.22, 16000000, 9, 250, 2, 16, 3.472222, -0.029982
166.67, 16000000, 12, 250, 2, 12, 3.472222, -0.029982
166.67, 16000000, 18, 375, 2, 12, 3.472222, -0.029982
194.46, 16000000, 13, 316, 2, 14, 3.472527, -0.029897
180.57, 16000000, 7, 158, 2, 13, 3.472527, -0.029897
180.57, 16000000, 14, 316, 2, 13, 3.472527, -0.029897
152.80, 16000000, 10, 191, 2, 11, 3.472727, -0.029841
152.80, 16000000, 20, 382, 2, 11, 3.472727, -0.029841
222.29, 16000000, 14, 389, 2, 16, 3.473214, -0.029705
194.50, 16000000, 16, 389, 2, 14, 3.473214, -0.029705
166.74, 16000000, 19, 396, 2, 12, 3.473684, -0.029574
180.63, 16000000, 19, 429, 2, 13, 3.473684, -0.029574
152.84, 16000000, 19, 363, 2, 11, 3.473684, -0.029574
180.67, 16000000, 12, 271, 2, 13, 3.474359, -0.029385
166.77, 16000000, 13, 271, 2, 12, 3.474359, -0.029385
152.89, 16000000, 9, 172, 2, 11, 3.474747, -0.029277
152.89, 16000000, 18, 344, 2, 11, 3.474747, -0.029277
222.40, 16000000, 5, 139, 2, 16, 3.475000, -0.029206
222.40, 16000000, 10, 278, 2, 16, 3.475000, -0.029206
208.50, 16000000, 16, 417, 2, 15, 3.475000, -0.029206
166.80, 16000000, 20, 417, 2, 12, 3.475000, -0.029206
222.40, 16000000, 15, 417, 2, 16, 3.475000, -0.029206
236.31, 16000000, 13, 384, 2, 17, 3.475113, -0.029175
180.71, 16000000, 17, 384, 2, 13, 3.475113, -0.029175
208.53, 16000000, 15, 391, 2, 15, 3.475556, -0.029051
152.94, 16000000, 17, 325, 2, 11, 3.475936, -0.028945
236.36, 16000000, 11, 325, 2, 17, 3.475936, -0.028945
194.67, 16000000, 3, 73, 2, 14, 3.476190, -0.028874
194.67, 16000000, 6, 146, 2, 14, 3.476190, -0.028874
166.86, 16000000, 7, 146, 2, 12, 3.476190, -0.028874
194.67, 16000000, 9, 219, 2, 14, 3.476190, -0.028874
194.67, 16000000, 12, 292, 2, 14, 3.476190, -0.028874
166.86, 16000000, 14, 292, 2, 12, 3.476190, -0.028874
208.57, 16000000, 14, 365, 2, 15, 3.476190, -0.028874
194.67, 16000000, 15, 365, 2, 14, 3.476190, -0.028874
180.80, 16000000, 5, 113, 2, 13, 3.476923, -0.028669
180.80, 16000000, 10, 226, 2, 13, 3.476923, -0.028669
208.62, 16000000, 13, 339, 2, 15, 3.476923, -0.028669
180.80, 16000000, 15, 339, 2, 13, 3.476923, -0.028669
236.44, 16000000, 9, 266, 2, 17, 3.477124, -0.028613
153.00, 16000000, 8, 153, 2, 11, 3.477273, -0.028571
153.00, 16000000, 16, 306, 2, 11, 3.477273, -0.028571
222.55, 16000000, 11, 306, 2, 16, 3.477273, -0.028571
208.67, 16000000, 12, 313, 2, 15, 3.477778, -0.028430
166.93, 16000000, 15, 313, 2, 12, 3.477778, -0.028430
180.89, 16000000, 18, 407, 2, 13, 3.478632, -0.028191
208.73, 16000000, 11, 287, 2, 15, 3.478788, -0.028148
153.07, 16000000, 15, 287, 2, 11, 3.478788, -0.028148
236.57, 16000000, 7, 207, 2, 17, 3.478992, -0.028091
236.57, 16000000, 14, 414, 2, 17, 3.478992, -0.028091
194.82, 16000000, 17, 414, 2, 14, 3.478992, -0.028091
222.67, 16000000, 6, 167, 2, 16, 3.479167, -0.028042
167.00, 16000000, 8, 167, 2, 12, 3.479167, -0.028042
222.67, 16000000, 12, 334, 2, 16, 3.479167, -0.028042
167.00, 16000000, 16, 334, 2, 12, 3.479167, -0.028042
180.92, 16000000, 13, 294, 2, 13, 3.479290, -0.028008
153.09, 16000000, 22, 421, 2, 11, 3.479339, -0.027994
194.86, 16000000, 14, 341, 2, 14, 3.479592, -0.027923
208.80, 16000000, 10, 261, 2, 15, 3.480000, -0.027809
236.67, 16000000, 12, 355, 2, 17, 3.480392, -0.027700
167.06, 16000000, 17, 355, 2, 12, 3.480392, -0.027700
194.91, 16000000, 11, 268, 2, 14, 3.480519, -0.027664
153.14, 16000000, 21, 402, 2, 11, 3.480519, -0.027664
153.14, 16000000, 7, 134, 2, 11, 3.480519, -0.027664
153.14, 16000000, 14, 268, 2, 11, 3.480519, -0.027664
222.77, 16000000, 13, 362, 2, 16, 3.480769, -0.027595
181.00, 16000000, 8, 181, 2, 13, 3.480769, -0.027595
181.00, 16000000, 16, 362, 2, 13, 3.480769, -0.027595
167.11, 16000000, 9, 188, 2, 12, 3.481481, -0.027396
167.11, 16000000, 18, 376, 2, 12, 3.481481, -0.027396
208.89, 16000000, 9, 235, 2, 15, 3.481481, -0.027396
181.05, 16000000, 19, 430, 2, 13, 3.481781, -0.027312
153.20, 16000000, 20, 383, 2, 11, 3.481818, -0.027301
222.86, 16000000, 7, 195, 2, 16, 3.482143, -0.027211
195.00, 16000000, 8, 195, 2, 14, 3.482143, -0.027211
222.86, 16000000, 14, 390, 2, 16, 3.482143, -0.027211
195.00, 16000000, 16, 390, 2, 14, 3.482143, -0.027211
236.80, 16000000, 5, 148, 2, 17, 3.482353, -0.027152
236.80, 16000000, 10, 296, 2, 17, 3.482353, -0.027152
167.16, 16000000, 19, 397, 2, 12, 3.482456, -0.027123
153.23, 16000000, 13, 249, 2, 11, 3.482517, -0.027106
181.09, 16000000, 11, 249, 2, 13, 3.482517, -0.027106
153.26, 16000000, 19, 364, 2, 11, 3.483254, -0.026900
209.00, 16000000, 8, 209, 2, 15, 3.483333, -0.026878
167.20, 16000000, 10, 209, 2, 12, 3.483333, -0.026878
222.93, 16000000, 15, 418, 2, 16, 3.483333, -0.026878
209.00, 16000000, 16, 418, 2, 15, 3.483333, -0.026878
167.20, 16000000, 20, 418, 2, 12, 3.483333, -0.026878
195.08, 16000000, 13, 317, 2, 14, 3.483516, -0.026827
181.14, 16000000, 14, 317, 2, 13, 3.483516, -0.026827
181.18, 16000000, 17, 385, 2, 13, 3.484163, -0.026646
236.92, 16000000, 13, 385, 2, 17, 3.484163, -0.026646
223.00, 16000000, 8, 223, 2, 16, 3.484375, -0.026587
209.07, 16000000, 15, 392, 2, 15, 3.484444, -0.026568
153.33, 16000000, 6, 115, 2, 11, 3.484848, -0.026455
153.33, 16000000, 12, 230, 2, 11, 3.484848, -0.026455
167.27, 16000000, 11, 230, 2, 12, 3.484848, -0.026455
153.33, 16000000, 18, 345, 2, 11, 3.484848, -0.026455
237.00, 16000000, 8, 237, 2, 17, 3.485294, -0.026330
195.20, 16000000, 5, 122, 2, 14, 3.485714, -0.026213
209.14, 16000000, 7, 183, 2, 15, 3.485714, -0.026213
195.20, 16000000, 10, 244, 2, 14, 3.485714, -0.026213
209.14, 16000000, 14, 366, 2, 15, 3.485714, -0.026213
195.20, 16000000, 15, 366, 2, 14, 3.485714, -0.026213
167.33, 16000000, 12, 251, 2, 12, 3.486111, -0.026102
223.11, 16000000, 9, 251, 2, 16, 3.486111, -0.026102
237.09, 16000000, 11, 326, 2, 17, 3.486631, -0.025957
153.41, 16000000, 17, 326, 2, 11, 3.486631, -0.025957
181.33, 16000000, 3, 68, 2, 13, 3.487179, -0.025804
181.33, 16000000, 6, 136, 2, 13, 3.487179, -0.025804
181.33, 16000000, 12, 272, 2, 13, 3.487179, -0.025804
209.23, 16000000, 13, 340, 2, 15, 3.487179, -0.025804
181.33, 16000000, 9, 204, 2, 13, 3.487179, -0.025804
167.38, 16000000, 13, 272, 2, 12, 3.487179, -0.025804
181.33, 16000000, 15, 340, 2, 13, 3.487179, -0.025804
181.33, 16000000, 18, 408, 2, 13, 3.487179, -0.025804
195.29, 16000000, 17, 415, 2, 14, 3.487395, -0.025744
237.14, 16000000, 14, 415, 2, 17, 3.487395, -0.025744
223.20, 16000000, 10, 279, 2, 16, 3.487500, -0.025714
153.45, 16000000, 11, 211, 2, 11, 3.487603, -0.025685
153.45, 16000000, 22, 422, 2, 11, 3.487603, -0.025685
195.33, 16000000, 12, 293, 2, 14, 3.488095, -0.025548
167.43, 16000000, 14, 293, 2, 12, 3.488095, -0.025548
223.27, 16000000, 11, 307, 2, 16, 3.488636, -0.025397
153.50, 16000000, 16, 307, 2, 11, 3.488636, -0.025397
209.33, 16000000, 6, 157, 2, 15, 3.488889, -0.025326
209.33, 16000000, 12, 314, 2, 15, 3.488889, -0.025326
167.47, 16000000, 15, 314, 2, 12, 3.488889, -0.025326
153.52, 16000000, 21, 403, 2, 11, 3.489177, -0.025246
223.33, 16000000, 12, 335, 2, 16, 3.489583, -0.025132
167.50, 16000000, 16, 335, 2, 12, 3.489583, -0.025132
195.43, 16000000, 7, 171, 2, 14, 3.489796, -0.025073
195.43, 16000000, 14, 342, 2, 14, 3.489796, -0.025073
181.47, 16000000, 19, 431, 2, 13, 3.489879, -0.025050
237.33, 16000000, 3, 89, 2, 17, 3.490196, -0.024961
237.33, 16000000, 6, 178, 2, 17, 3.490196, -0.024961
237.33, 16000000, 12, 356, 2, 17, 3.490196, -0.024961
237.33, 16000000, 9, 267, 2, 17, 3.490196, -0.024961
167.53, 16000000, 17, 356, 2, 12, 3.490196, -0.024961
223.38, 16000000, 13, 363, 2, 16, 3.490385, -0.024908
181.50, 16000000, 16, 363, 2, 13, 3.490385, -0.024908
167.56, 16000000, 18, 377, 2, 12, 3.490741, -0.024809
153.60, 16000000, 5, 96, 2, 11, 3.490909, -0.024762
153.60, 16000000, 10, 192, 2, 11, 3.490909, -0.024762
153.60, 16000000, 15, 288, 2, 11, 3.490909, -0.024762
153.60, 16000000, 20, 384, 2, 11, 3.490909, -0.024762
209.45, 16000000, 11, 288, 2, 15, 3.490909, -0.024762
195.50, 16000000, 16, 391, 2, 14, 3.491071, -0.024716
223.43, 16000000, 14, 391, 2, 16, 3.491071, -0.024716
181.54, 16000000, 13, 295, 2, 13, 3.491124, -0.024702
167.58, 16000000, 19, 398, 2, 12, 3.491228, -0.024673
209.50, 16000000, 16, 419, 2, 15, 3.491667, -0.024550
167.60, 16000000, 20, 419, 2, 12, 3.491667, -0.024550
223.47, 16000000, 15, 419, 2, 16, 3.491667, -0.024550
195.56, 16000000, 9, 220, 2, 14, 3.492063, -0.024439
181.60, 16000000, 10, 227, 2, 13, 3.492308, -0.024371
153.68, 16000000, 19, 365, 2, 11, 3.492823, -0.024227
237.54, 16000000, 13, 386, 2, 17, 3.493213, -0.024118
181.65, 16000000, 17, 386, 2, 13, 3.493213, -0.024118
209.60, 16000000, 5, 131, 2, 15, 3.493333, -0.024085
209.60, 16000000, 10, 262, 2, 15, 3.493333, -0.024085
209.60, 16000000, 15, 393, 2, 15, 3.493333, -0.024085
195.64, 16000000, 11, 269, 2, 14, 3.493506, -0.024036
153.71, 16000000, 14, 269, 2, 11, 3.493506, -0.024036
237.60, 16000000, 10, 297, 2, 17, 3.494118, -0.023865
195.69, 16000000, 13, 318, 2, 14, 3.494505, -0.023757
181.71, 16000000, 7, 159, 2, 13, 3.494505, -0.023757
181.71, 16000000, 14, 318, 2, 13, 3.494505, -0.023757
153.78, 16000000, 9, 173, 2, 11, 3.494949, -0.023633
153.78, 16000000, 18, 346, 2, 11, 3.494949, -0.023633
209.71, 16000000, 14, 367, 2, 15, 3.495238, -0.023552
195.73, 16000000, 15, 367, 2, 14, 3.495238, -0.023552
181.78, 16000000, 18, 409, 2, 13, 3.495726, -0.023416
237.71, 16000000, 7, 208, 2, 17, 3.495798, -0.023396
237.71, 16000000, 14, 416, 2, 17, 3.495798, -0.023396
195.76, 16000000, 17, 416, 2, 14, 3.495798, -0.023396
153.82, 16000000, 22, 423, 2, 11, 3.495868, -0.023376
209.78, 16000000, 9, 236, 2, 15, 3.496296, -0.023257
181.82, 16000000, 11, 250, 2, 13, 3.496503, -0.023199
153.85, 16000000, 13, 250, 2, 11, 3.496503, -0.023199
237.82, 16000000, 11, 327, 2, 17, 3.497326, -0.022969
153.88, 16000000, 17, 327, 2, 11, 3.497326, -0.022969
209.85, 16000000, 13, 341, 2, 15, 3.497436, -0.022938
181.87, 16000000, 15, 341, 2, 13, 3.497436, -0.022938
153.90, 16000000, 21, 404, 2, 11, 3.497835, -0.022827
224.00, 16000000, 2, 56, 2, 16, 3.500000, -0.022222
168.00, 16000000, 3, 63, 2, 12, 3.500000, -0.022222
224.00, 16000000, 3, 84, 2, 16, 3.500000, -0.022222
154.00, 16000000, 4, 77, 2, 11, 3.500000, -0.022222
168.00, 16000000, 4, 84, 2, 12, 3.500000, -0.022222
182.00, 16000000, 4, 91, 2, 13, 3.500000, -0.022222
196.00, 16000000, 4, 98, 2, 14, 3.500000, -0.022222
210.00, 16000000, 4, 105, 2, 15, 3.500000, -0.022222
224.00, 16000000, 4, 112, 2, 16, 3.500000, -0.022222
238.00, 16000000, 4, 119, 2, 17, 3.500000, -0.022222
168.00, 16000000, 5, 105, 2, 12, 3.500000, -0.022222
224.00, 16000000, 5, 140, 2, 16, 3.500000, -0.022222
168.00, 16000000, 6, 126, 2, 12, 3.500000, -0.022222
196.00, 16000000, 6, 147, 2, 14, 3.500000, -0.022222
224.00, 16000000, 6, 168, 2, 16, 3.500000, -0.022222
168.00, 16000000, 7, 147, 2, 12, 3.500000, -0.022222
154.00, 16000000, 8, 154, 2, 11, 3.500000, -0.022222
168.00, 16000000, 8, 168, 2, 12, 3.500000, -0.022222
182.00, 16000000, 8, 182, 2, 13, 3.500000, -0.022222
196.00, 16000000, 8, 196, 2, 14, 3.500000, -0.022222
210.00, 16000000, 8, 210, 2, 15, 3.500000, -0.022222
224.00, 16000000, 8, 224, 2, 16, 3.500000, -0.022222
238.00, 16000000, 8, 238, 2, 17, 3.500000, -0.022222
168.00, 16000000, 9, 189, 2, 12, 3.500000, -0.022222
224.00, 16000000, 9, 252, 2, 16, 3.500000, -0.022222
168.00, 16000000, 10, 210, 2, 12, 3.500000, -0.022222
196.00, 16000000, 10, 245, 2, 14, 3.500000, -0.022222
224.00, 16000000, 10, 280, 2, 16, 3.500000, -0.022222
168.00, 16000000, 11, 231, 2, 12, 3.500000, -0.022222
224.00, 16000000, 11, 308, 2, 16, 3.500000, -0.022222
154.00, 16000000, 12, 231, 2, 11, 3.500000, -0.022222
168.00, 16000000, 12, 252, 2, 12, 3.500000, -0.022222
182.00, 16000000, 12, 273, 2, 13, 3.500000, -0.022222
196.00, 16000000, 12, 294, 2, 14, 3.500000, -0.022222
210.00, 16000000, 12, 315, 2, 15, 3.500000, -0.022222
224.00, 16000000, 12, 336, 2, 16, 3.500000, -0.022222
238.00, 16000000, 12, 357, 2, 17, 3.500000, -0.022222
168.00, 16000000, 13, 273, 2, 12, 3.500000, -0.022222
224.00, 16000000, 13, 364, 2, 16, 3.500000, -0.022222
168.00, 16000000, 14, 294, 2, 12, 3.500000, -0.022222
168.00, 16000000, 15, 315, 2, 12, 3.500000, -0.022222
154.00, 16000000, 16, 308, 2, 11, 3.500000, -0.022222
168.00, 16000000, 16, 336, 2, 12, 3.500000, -0.022222
182.00, 16000000, 16, 364, 2, 13, 3.500000, -0.022222
196.00, 16000000, 16, 392, 2, 14, 3.500000, -0.022222
210.00, 16000000, 16, 420, 2, 15, 3.500000, -0.022222
168.00, 16000000, 17, 357, 2, 12, 3.500000, -0.022222
168.00, 16000000, 18, 378, 2, 12, 3.500000, -0.022222
168.00, 16000000, 19, 399, 2, 12, 3.500000, -0.022222
154.00, 16000000, 20, 385, 2, 11, 3.500000, -0.022222
168.00, 16000000, 20, 420, 2, 12, 3.500000, -0.022222
224.00, 16000000, 7, 196, 2, 16, 3.500000, -0.022222
196.00, 16000000, 14, 343, 2, 14, 3.500000, -0.022222
224.00, 16000000, 14, 392, 2, 16, 3.500000, -0.022222
224.00, 16000000, 15, 420, 2, 16, 3.500000, -0.022222
210.13, 16000000, 15, 394, 2, 15, 3.502222, -0.021601
238.15, 16000000, 13, 387, 2, 17, 3.502262, -0.021590
182.12, 16000000, 17, 387, 2, 13, 3.502262, -0.021590
154.11, 16000000, 19, 366, 2, 11, 3.502392, -0.021554
182.15, 16000000, 13, 296, 2, 13, 3.502959, -0.021396
210.18, 16000000, 11, 289, 2, 15, 3.503030, -0.021376
154.13, 16000000, 15, 289, 2, 11, 3.503030, -0.021376
238.22, 16000000, 9, 268, 2, 17, 3.503268, -0.021309
154.18, 16000000, 11, 212, 2, 11, 3.504132, -0.021068
154.18, 16000000, 22, 424, 2, 11, 3.504132, -0.021068
196.24, 16000000, 17, 417, 2, 14, 3.504202, -0.021048
238.29, 16000000, 14, 417, 2, 17, 3.504202, -0.021048
182.22, 16000000, 9, 205, 2, 13, 3.504274, -0.021028
182.22, 16000000, 18, 410, 2, 13, 3.504274, -0.021028
140.17, 16000000, 23, 403, 2, 10, 3.504348, -0.021007
140.19, 16000000, 21, 368, 2, 10, 3.504762, -0.020892
210.29, 16000000, 7, 184, 2, 15, 3.504762, -0.020892
210.29, 16000000, 14, 368, 2, 15, 3.504762, -0.020892
196.27, 16000000, 15, 368, 2, 14, 3.504762, -0.020892
154.22, 16000000, 18, 347, 2, 11, 3.505051, -0.020811
140.21, 16000000, 19, 333, 2, 10, 3.505263, -0.020752
196.31, 16000000, 13, 319, 2, 14, 3.505495, -0.020687
182.29, 16000000, 14, 319, 2, 13, 3.505495, -0.020687
238.40, 16000000, 5, 149, 2, 17, 3.505882, -0.020579
238.40, 16000000, 10, 298, 2, 17, 3.505882, -0.020579
140.24, 16000000, 17, 298, 2, 10, 3.505882, -0.020579
154.29, 16000000, 21, 405, 2, 11, 3.506494, -0.020408
196.36, 16000000, 11, 270, 2, 14, 3.506494, -0.020408
154.29, 16000000, 7, 135, 2, 11, 3.506494, -0.020408
154.29, 16000000, 14, 270, 2, 11, 3.506494, -0.020408
210.40, 16000000, 10, 263, 2, 15, 3.506667, -0.020360
140.27, 16000000, 15, 263, 2, 10, 3.506667, -0.020360
182.40, 16000000, 5, 114, 2, 13, 3.507692, -0.020073
182.40, 16000000, 10, 228, 2, 13, 3.507692, -0.020073
210.46, 16000000, 13, 342, 2, 15, 3.507692, -0.020073
182.40, 16000000, 15, 342, 2, 13, 3.507692, -0.020073
140.31, 16000000, 13, 228, 2, 10, 3.507692, -0.020073
196.44, 16000000, 9, 221, 2, 14, 3.507937, -0.020005
154.35, 16000000, 17, 328, 2, 11, 3.508021, -0.019981
238.55, 16000000, 11, 328, 2, 17, 3.508021, -0.019981
140.33, 16000000, 24, 421, 2, 10, 3.508333, -0.019894
224.53, 16000000, 15, 421, 2, 16, 3.508333, -0.019894
210.50, 16000000, 16, 421, 2, 15, 3.508333, -0.019894
168.40, 16000000, 20, 421, 2, 12, 3.508333, -0.019894
168.42, 16000000, 19, 400, 2, 12, 3.508772, -0.019772
196.50, 16000000, 16, 393, 2, 14, 3.508929, -0.019728
224.57, 16000000, 14, 393, 2, 16, 3.508929, -0.019728
154.40, 16000000, 10, 193, 2, 11, 3.509091, -0.019682
140.36, 16000000, 11, 193, 2, 10, 3.509091, -0.019682
154.40, 16000000, 20, 386, 2, 11, 3.509091, -0.019682
140.36, 16000000, 22, 386, 2, 10, 3.509091, -0.019682
168.44, 16000000, 18, 379, 2, 12, 3.509259, -0.019635
224.62, 16000000, 13, 365, 2, 16, 3.509615, -0.019536
182.50, 16000000, 16, 365, 2, 13, 3.509615, -0.019536
238.67, 16000000, 6, 179, 2, 17, 3.509804, -0.019483
238.67, 16000000, 12, 358, 2, 17, 3.509804, -0.019483
168.47, 16000000, 17, 358, 2, 12, 3.509804, -0.019483
140.40, 16000000, 20, 351, 2, 10, 3.510000, -0.019428
196.57, 16000000, 7, 172, 2, 14, 3.510204, -0.019371
196.57, 16000000, 14, 344, 2, 14, 3.510204, -0.019371
224.67, 16000000, 12, 337, 2, 16, 3.510417, -0.019312
168.50, 16000000, 16, 337, 2, 12, 3.510417, -0.019312
154.46, 16000000, 13, 251, 2, 11, 3.510490, -0.019292
182.55, 16000000, 11, 251, 2, 13, 3.510490, -0.019292
210.67, 16000000, 3, 79, 2, 15, 3.511111, -0.019118
210.67, 16000000, 6, 158, 2, 15, 3.511111, -0.019118
140.44, 16000000, 9, 158, 2, 10, 3.511111, -0.019118
210.67, 16000000, 9, 237, 2, 15, 3.511111, -0.019118
210.67, 16000000, 12, 316, 2, 15, 3.511111, -0.019118
140.44, 16000000, 18, 316, 2, 10, 3.511111, -0.019118
168.53, 16000000, 15, 316, 2, 12, 3.511111, -0.019118
210.67, 16000000, 15, 395, 2, 15, 3.511111, -0.019118
238.77, 16000000, 13, 388, 2, 17, 3.511312, -0.019062
182.59, 16000000, 17, 388, 2, 13, 3.511312, -0.019062
224.73, 16000000, 11, 309, 2, 16, 3.511364, -0.019047
154.50, 16000000, 16, 309, 2, 11, 3.511364, -0.019047
196.67, 16000000, 12, 295, 2, 14, 3.511905, -0.018896
168.57, 16000000, 14, 295, 2, 12, 3.511905, -0.018896
154.53, 16000000, 19, 367, 2, 11, 3.511962, -0.018880
154.55, 16000000, 22, 425, 2, 11, 3.512397, -0.018759
224.80, 16000000, 10, 281, 2, 16, 3.512500, -0.018730
140.50, 16000000, 16, 281, 2, 10, 3.512500, -0.018730
238.86, 16000000, 7, 209, 2, 17, 3.512605, -0.018701
238.86, 16000000, 14, 418, 2, 17, 3.512605, -0.018701
196.71, 16000000, 17, 418, 2, 14, 3.512605, -0.018701
182.67, 16000000, 6, 137, 2, 13, 3.512821, -0.018640
182.67, 16000000, 12, 274, 2, 13, 3.512821, -0.018640
168.62, 16000000, 13, 274, 2, 12, 3.512821, -0.018640
182.67, 16000000, 18, 411, 2, 13, 3.512821, -0.018640
140.52, 16000000, 23, 404, 2, 10, 3.513043, -0.018578
168.67, 16000000, 12, 253, 2, 12, 3.513889, -0.018342
224.89, 16000000, 9, 253, 2, 16, 3.513889, -0.018342
196.80, 16000000, 5, 123, 2, 14, 3.514286, -0.018231
196.80, 16000000, 10, 246, 2, 14, 3.514286, -0.018231
196.80, 16000000, 15, 369, 2, 14, 3.514286, -0.018231
140.57, 16000000, 21, 369, 2, 10, 3.514286, -0.018231
210.86, 16000000, 14, 369, 2, 15, 3.514286, -0.018231
140.57, 16000000, 7, 123, 2, 10, 3.514286, -0.018231
140.57, 16000000, 14, 246, 2, 10, 3.514286, -0.018231
239.00, 16000000, 8, 239, 2, 17, 3.514706, -0.018114
182.77, 16000000, 13, 297, 2, 13, 3.514793, -0.018089
154.67, 16000000, 3, 58, 2, 11, 3.515152, -0.017989
154.67, 16000000, 6, 116, 2, 11, 3.515152, -0.017989
154.67, 16000000, 9, 174, 2, 11, 3.515152, -0.017989
168.73, 16000000, 11, 232, 2, 12, 3.515152, -0.017989
210.91, 16000000, 11, 290, 2, 15, 3.515152, -0.017989
154.67, 16000000, 12, 232, 2, 11, 3.515152, -0.017989
154.67, 16000000, 18, 348, 2, 11, 3.515152, -0.017989
154.67, 16000000, 21, 406, 2, 11, 3.515152, -0.017989
154.67, 16000000, 15, 290, 2, 11, 3.515152, -0.017989
225.00, 16000000, 8, 225, 2, 16, 3.515625, -0.017857
140.63, 16000000, 19, 334, 2, 10, 3.515789, -0.017811
239.11, 16000000, 9, 269, 2, 17, 3.516340, -0.017657
182.86, 16000000, 7, 160, 2, 13, 3.516484, -0.017617
196.92, 16000000, 13, 320, 2, 14, 3.516484, -0.017617
182.86, 16000000, 14, 320, 2, 13, 3.516484, -0.017617
211.00, 16000000, 8, 211, 2, 15, 3.516667, -0.017566
168.80, 16000000, 10, 211, 2, 12, 3.516667, -0.017566
140.67, 16000000, 12, 211, 2, 10, 3.516667, -0.017566
211.00, 16000000, 16, 422, 2, 15, 3.516667, -0.017566
168.80, 16000000, 20, 422, 2, 12, 3.516667, -0.017566
140.67, 16000000, 24, 422, 2, 10, 3.516667, -0.017566
225.07, 16000000, 15, 422, 2, 16, 3.516667, -0.017566
168.84, 16000000, 19, 401, 2, 12, 3.517544, -0.017321
239.20, 16000000, 10, 299, 2, 17, 3.517647, -0.017292
140.71, 16000000, 17, 299, 2, 10, 3.517647, -0.017292
197.00, 16000000, 8, 197, 2, 14, 3.517857, -0.017233
197.00, 16000000, 16, 394, 2, 14, 3.517857, -0.017233
225.14, 16000000, 7, 197, 2, 16, 3.517857, -0.017233
225.14, 16000000, 14, 394, 2, 16, 3.517857, -0.017233
211.08, 16000000, 13, 343, 2, 15, 3.517949, -0.017208
182.93, 16000000, 15, 343, 2, 13, 3.517949, -0.017208
140.73, 16000000, 22, 387, 2, 10, 3.518182, -0.017143
154.80, 16000000, 20, 387, 2, 11, 3.518182, -0.017143
168.89, 16000000, 9, 190, 2, 12, 3.518519, -0.017049
168.89, 16000000, 18, 380, 2, 12, 3.518519, -0.017049
239.27, 16000000, 11, 329, 2, 17, 3.518717, -0.016993
154.82, 16000000, 17, 329, 2, 11, 3.518717, -0.016993
183.00, 16000000, 8, 183, 2, 13, 3.519231, -0.016850
225.23, 16000000, 13, 366, 2, 16, 3.519231, -0.016850
183.00, 16000000, 16, 366, 2, 13, 3.519231, -0.016850
197.09, 16000000, 11, 271, 2, 14, 3.519481, -0.016780
154.86, 16000000, 14, 271, 2, 11, 3.519481, -0.016780
239.33, 16000000, 12, 359, 2, 17, 3.519608, -0.016744
168.94, 16000000, 17, 359, 2, 12, 3.519608, -0.016744
140.80, 16000000, 5, 88, 2, 10, 3.520000, -0.016635
211.20, 16000000, 5, 132, 2, 15, 3.520000, -0.016635
140.80, 16000000, 10, 176, 2, 10, 3.520000, -0.016635
211.20, 16000000, 10, 264, 2, 15, 3.520000, -0.016635
140.80, 16000000, 15, 264, 2, 10, 3.520000, -0.016635
140.80, 16000000, 20, 352, 2, 10, 3.520000, -0.016635
211.20, 16000000, 15, 396, 2, 15, 3.520000, -0.016635
239.38, 16000000, 13, 389, 2, 17, 3.520362, -0.016534
183.06, 16000000, 17, 389, 2, 13, 3.520362, -0.016534
197.14, 16000000, 14, 345, 2, 14, 3.520408, -0.016521
154.91, 16000000, 11, 213, 2, 11, 3.520661, -0.016450
154.91, 16000000, 22, 426, 2, 11, 3.520661, -0.016450
225.33, 16000000, 6, 169, 2, 16, 3.520833, -0.016402
225.33, 16000000, 12, 338, 2, 16, 3.520833, -0.016402
169.00, 16000000, 8, 169, 2, 12, 3.520833, -0.016402
